year,month,day,hour,minute,PAH
2019,4,20,8,0,24.9
2019,4,20,8,15,20.2
2019,4,20,8,30,16.5
2019,4,20,8,45,13.7
2019,4,20,9,0,13.2
2019,4,20,9,15,12
2019,4,20,9,30,10.2
2019,4,20,9,45,8.3
2019,4,20,10,0,7.1
2019,4,20,10,15,6.9
2019,4,20,10,30,6.8
2019,4,20,10,45,6.6
2019,4,20,11,0,6.8
2019,4,20,11,15,6.3
2019,4,20,11,30,6.5
2019,4,20,11,45,6.6
2019,4,20,12,0,6.5
2019,4,20,12,15,8
2019,4,20,12,30,8.4
2019,4,20,12,45,8.4
2019,4,20,13,0,8.5
2019,4,20,13,15,7.5
2019,4,20,13,30,7.4
2019,4,20,13,45,7.6
2019,4,20,14,0,7.9
2019,4,20,14,15,7.9
2019,4,20,14,30,7.6
2019,4,20,14,45,7.2
2019,4,20,15,0,6.6
2019,4,20,15,15,6.2
2019,4,20,15,30,6
2019,4,20,15,45,6.2
2019,4,20,16,0,6.6
2019,4,20,16,15,7.6
2019,4,20,16,30,9.1
2019,4,20,16,45,10.2
2019,4,20,17,0,11.1
2019,4,20,17,15,12.1
2019,4,20,17,30,11.8
2019,4,20,17,45,11.6
2019,4,20,18,0,11.3
2019,4,20,18,15,10.9
2019,4,20,18,30,11.3
2019,4,20,18,45,11.9
2019,4,20,19,0,13.2
2019,4,20,19,15,14
2019,4,20,19,30,14.4
2019,4,20,19,45,15.3
2019,4,20,20,0,15.8
2019,4,20,20,15,16.3
2019,4,20,20,30,16.9
2019,4,20,20,45,16.8
2019,4,20,21,0,16.5
2019,4,20,21,15,16.1
2019,4,20,21,30,15
2019,4,20,21,45,14
2019,4,20,22,0,13
2019,4,20,22,15,12.1
2019,4,20,22,30,12
2019,4,20,22,45,11.8
2019,4,20,23,0,11.4
2019,4,20,23,15,11.3
2019,4,20,23,30,11.3
2019,4,20,23,45,11.3
2019,4,21,0,0,11.6
2019,4,21,0,15,11.4
2019,4,21,0,30,11.1
2019,4,21,0,45,11.3
2019,4,21,1,0,11.2
2019,4,21,1,15,11.3
2019,4,21,1,30,11.2
2019,4,21,1,45,11
2019,4,21,2,0,11.4
2019,4,21,2,15,11.5
2019,4,21,2,30,11.9
2019,4,21,2,45,12.2
2019,4,21,3,0,12
2019,4,21,3,15,12.1
2019,4,21,3,30,12.1
2019,4,21,3,45,11.9
2019,4,21,4,0,11.7
2019,4,21,4,15,11.6
2019,4,21,4,30,11.6
2019,4,21,4,45,11
2019,4,21,5,0,10.2
2019,4,21,5,15,9.7
2019,4,21,5,30,9.3
2019,4,21,5,45,9.6
2019,4,21,6,0,10
2019,4,21,6,15,12.3
2019,4,21,6,30,15.4
2019,4,21,6,45,19
2019,4,21,7,0,22.5
2019,4,21,7,15,20.1
2019,4,21,7,30,16.2
2019,4,21,7,45,11.8
2019,4,21,8,0,8
2019,4,21,8,15,7.9
2019,4,21,8,30,7.9
2019,4,21,8,45,7.8
2019,4,21,9,0,7.3
2019,4,21,9,15,6.7
2019,4,21,9,30,6.5
2019,4,21,9,45,6.1
2019,4,21,10,0,6.5
2019,4,21,10,15,6.6
2019,4,21,10,30,6.9
2019,4,21,10,45,7.2
2019,4,21,11,0,7.1
2019,4,21,11,15,7.2
2019,4,21,11,30,6.9
2019,4,21,11,45,7.1
2019,4,21,12,0,7.1
2019,4,21,12,15,7.2
2019,4,21,12,30,7.3
2019,4,21,12,45,6.9
2019,4,21,13,0,6.6
2019,4,21,13,15,6.6
2019,4,21,13,30,6.4
2019,4,21,13,45,6.6
2019,4,21,14,0,6.4
2019,4,21,14,15,5.8
2019,4,21,14,30,5.9
2019,4,21,14,45,5.6
2019,4,21,15,0,5.3
2019,4,21,15,15,5.5
2019,4,21,15,30,5.2
2019,4,21,15,45,5.1
2019,4,21,16,0,5.3
2019,4,21,16,15,5.1
2019,4,21,16,30,5.2
2019,4,21,16,45,5.2
2019,4,21,17,0,5.6
2019,4,21,17,15,6
2019,4,21,17,30,6.4
2019,4,21,17,45,6.9
2019,4,21,18,0,7.1
2019,4,21,18,15,7.9
2019,4,21,18,30,9.2
2019,4,21,18,45,10.1
2019,4,21,19,0,11.2
2019,4,21,19,15,12.4
2019,4,21,19,30,12.7
2019,4,21,19,45,13.4
2019,4,21,20,0,13.6
2019,4,21,20,15,12.9
2019,4,21,20,30,12.7
2019,4,21,20,45,12.4
2019,4,21,21,0,12.1
2019,4,21,21,15,11.8
2019,4,21,21,30,11.5
2019,4,21,21,45,11.4
2019,4,21,22,0,11.3
2019,4,21,22,15,11.7
2019,4,21,22,30,11.4
2019,4,21,22,45,11
2019,4,21,23,0,10.9
2019,4,21,23,15,10.6
2019,4,21,23,30,10.9
2019,4,21,23,45,10.9
2019,4,22,0,0,10.9
2019,4,22,0,15,10.7
2019,4,22,0,30,10.5
2019,4,22,0,45,10.6
2019,4,22,1,0,10.5
2019,4,22,1,15,10.7
2019,4,22,1,30,10.9
2019,4,22,1,45,10.8
2019,4,22,2,0,11.2
2019,4,22,2,15,11.4
2019,4,22,2,30,11.3
2019,4,22,2,45,11.7
2019,4,22,3,0,11.6
2019,4,22,3,15,11.3
2019,4,22,3,30,11.4
2019,4,22,3,45,11.1
2019,4,22,4,0,11.3
2019,4,22,4,15,11.4
2019,4,22,4,30,10.7
2019,4,22,4,45,9.8
2019,4,22,5,0,8.1
2019,4,22,5,15,6.7
2019,4,22,5,30,5.4
2019,4,22,5,45,4.8
2019,4,22,6,0,5.2
2019,4,22,6,15,5.3
2019,4,22,6,30,5.3
2019,4,22,6,45,5
2019,4,22,7,0,3.8
2019,4,22,7,15,3.1
2019,4,22,7,30,3
2019,4,22,7,45,2.9
2019,4,22,8,0,3.2
2019,4,22,8,15,3.8
2019,4,22,8,30,4.3
2019,4,22,8,45,4.8
2019,4,22,9,0,5.5
2019,4,22,9,15,6
2019,4,22,9,30,6.6
2019,4,22,9,45,7.3
2019,4,22,10,0,7.8
2019,4,22,10,15,8.1
2019,4,22,10,30,8.1
2019,4,22,10,45,8.4
2019,4,22,11,0,8.4
2019,4,22,11,15,8.4
2019,4,22,11,30,8.7
2019,4,22,11,45,8.7
2019,4,22,12,0,8.8
2019,4,22,12,15,8.8
2019,4,22,12,30,8.5
2019,4,22,12,45,8.1
2019,4,22,13,0,7.9
2019,4,22,13,15,7.7
2019,4,22,13,30,7.6
2019,4,22,13,45,7.5
2019,4,22,14,0,7.5
2019,4,22,14,15,8
2019,4,22,14,30,8.5
2019,4,22,14,45,9
2019,4,22,15,0,8
2019,4,22,15,15,6.5
2019,4,22,15,30,5
2019,4,22,15,45,3.3
2019,4,22,16,0,2.9
2019,4,22,16,15,2.5
2019,4,22,16,30,2.1
2019,4,22,16,45,2.2
2019,4,22,17,0,2.4
2019,4,22,17,15,2.5
2019,4,22,17,30,2.7
2019,4,22,17,45,2.9
2019,4,22,18,0,3.2
2019,4,22,18,15,3.4
2019,4,22,18,30,3.6
2019,4,22,18,45,3.9
2019,4,22,19,0,4.4
2019,4,22,19,15,5.2
2019,4,22,19,30,6.4
2019,4,22,19,45,6.9
2019,4,22,20,0,7
2019,4,22,20,15,7.1
2019,4,22,20,30,7
2019,4,22,20,45,6.8
2019,4,22,21,0,6.3
2019,4,22,21,15,5.8
2019,4,22,21,30,4.8
2019,4,22,21,45,4.4
2019,4,22,22,0,4.2
2019,4,22,22,15,4.2
2019,4,22,22,30,4.4
2019,4,22,22,45,4.3
2019,4,22,23,0,4.3
2019,4,22,23,15,4.1
2019,4,22,23,30,4.1
2019,4,22,23,45,4.1
2019,4,23,0,0,4.2
2019,4,23,0,15,4.4
2019,4,23,0,30,4.3
2019,4,23,0,45,4.3
2019,4,23,1,0,4.5
2019,4,23,1,15,4.6
2019,4,23,1,30,4.9
2019,4,23,1,45,5.3
2019,4,23,2,0,5.4
2019,4,23,2,15,5.2
2019,4,23,2,30,5
2019,4,23,2,45,4.9
2019,4,23,3,0,4.6
2019,4,23,3,15,4.8
2019,4,23,3,30,5
2019,4,23,3,45,4.7
2019,4,23,4,0,4.9
2019,4,23,4,15,4.9
2019,4,23,4,30,4.8
2019,4,23,4,45,4.7
2019,4,23,5,0,4.5
2019,4,23,5,15,4.4
2019,4,23,5,30,4.2
2019,4,23,5,45,4.7
2019,4,23,6,0,5.1
2019,4,23,6,15,5.3
2019,4,23,6,30,5.5
2019,4,23,6,45,5.2
2019,4,23,7,0,4.7
2019,4,23,7,15,4.3
2019,4,23,7,30,4
2019,4,23,7,45,4
2019,4,23,8,0,4.4
2019,4,23,8,15,4.8
2019,4,23,8,30,5.5
2019,4,23,8,45,6
2019,4,23,9,0,6.2
2019,4,23,9,15,6.7
2019,4,23,9,30,7
2019,4,23,9,45,7.2
2019,4,23,10,0,7.6
2019,4,23,10,30,7.9
2019,4,23,10,45,8.2
2019,4,23,11,0,8.3
2019,4,23,11,15,10.2
2019,4,23,11,30,8
2019,4,23,11,45,8
2019,4,23,12,0,7.7
2019,4,23,12,15,7.6
2019,4,23,12,30,7.6
2019,4,23,12,45,7.2
2019,4,23,13,0,7.1
2019,4,23,13,15,6.9
2019,4,23,13,30,6.5
2019,4,23,13,45,6.2
2019,4,23,14,0,6.8
2019,4,23,14,15,8
2019,4,23,14,30,9.5
2019,4,23,14,45,11
2019,4,23,15,0,10.3
2019,4,23,15,15,8.8
2019,4,23,15,30,6.9
2019,4,23,15,45,5
2019,4,23,16,0,4.4
2019,4,23,16,15,4
2019,4,23,16,30,3.7
2019,4,23,16,45,3.6
2019,4,23,17,0,4
2019,4,23,17,15,4.4
2019,4,23,17,30,5.2
2019,4,23,17,45,6
2019,4,23,18,0,6.2
2019,4,23,18,15,6.6
2019,4,23,18,30,6.5
2019,4,23,18,45,5.9
2019,4,23,19,0,5.3
2019,4,23,19,15,5.3
2019,4,23,19,30,5.3
2019,4,23,19,45,5.9
2019,4,23,20,0,6.6
2019,4,23,20,15,6.3
2019,4,23,20,30,6.4
2019,4,23,20,45,6.2
2019,4,23,21,0,6
2019,4,23,21,15,6
2019,4,23,21,30,5.9
2019,4,23,21,45,5.7
2019,4,23,22,0,5.6
2019,4,23,22,15,5.7
2019,4,23,22,30,5.2
2019,4,23,22,45,4.8
2019,4,23,23,0,4.4
2019,4,23,23,15,3.9
2019,4,23,23,30,3.9
2019,4,23,23,45,4
2019,4,24,0,0,4
2019,4,24,0,15,4
2019,4,24,0,30,4
2019,4,24,0,45,4.1
2019,4,24,1,0,4
2019,4,24,1,15,4.2
2019,4,24,1,30,4.2
2019,4,24,1,45,4.1
2019,4,24,2,0,4.3
2019,4,24,2,15,4.1
2019,4,24,2,30,4.2
2019,4,24,2,45,4.2
2019,4,24,3,0,4.1
2019,4,24,3,15,4.2
2019,4,24,3,30,4
2019,4,24,3,45,4
2019,4,24,4,0,3.9
2019,4,24,4,15,3.6
2019,4,24,4,30,3.4
2019,4,24,4,45,3.1
2019,4,24,5,0,2.8
2019,4,24,5,15,2.4
2019,4,24,5,30,2.2
2019,4,24,5,45,2.1
2019,4,24,6,0,2
2019,4,24,6,15,2.2
2019,4,24,6,30,2.3
2019,4,24,6,45,2.3
2019,4,24,7,0,2.7
2019,4,24,7,15,3.3
2019,4,24,7,30,3.6
2019,4,24,7,45,3.8
2019,4,24,8,0,4.1
2019,4,24,8,15,6.9
2019,4,24,8,30,10
2019,4,24,8,45,13.3
2019,4,24,9,0,15.8
2019,4,24,9,15,12.7
2019,4,24,9,30,9.5
2019,4,24,9,45,6
2019,4,24,10,0,3.6
2019,4,24,10,15,3.6
2019,4,24,10,30,3.4
2019,4,24,10,45,3.2
2019,4,24,11,0,2.7
2019,4,24,11,15,2.4
2019,4,24,11,30,2.2
2019,4,24,11,45,2.3
2019,4,24,12,0,2.1
2019,4,24,12,15,2.1
2019,4,24,12,30,3
2019,4,24,12,45,4.1
2019,4,24,13,0,4.5
2019,4,24,13,15,4.7
2019,4,24,13,30,4.7
2019,4,24,13,45,5.8
2019,4,24,14,0,6.5
2019,4,24,14,15,7.8
2019,4,24,14,30,9.1
2019,4,24,14,45,8.5
2019,4,24,15,0,8.3
2019,4,24,15,15,7.6
2019,4,24,15,30,5.9
2019,4,24,15,45,4.4
2019,4,24,16,0,3.5
2019,4,24,16,15,2.9
2019,4,24,16,30,2.8
2019,4,24,16,45,3.4
2019,4,24,17,0,4.2
2019,4,24,17,15,4.5
2019,4,24,17,30,4.6
2019,4,24,17,45,4.5
2019,4,24,18,0,4.3
2019,4,24,18,15,4.4
2019,4,24,18,30,4.8
2019,4,24,18,45,5.2
2019,4,24,19,0,5.5
2019,4,24,19,15,6.1
2019,4,24,19,30,7
2019,4,24,19,45,7.5
2019,4,24,20,0,7.8
2019,4,24,20,15,7.9
2019,4,24,20,30,7.4
2019,4,24,20,45,6.9
2019,4,24,21,0,6.7
2019,4,24,21,15,6.3
2019,4,24,21,30,6
2019,4,24,21,45,6
2019,4,24,22,0,6
2019,4,24,22,15,6.2
2019,4,24,22,30,6.2
2019,4,24,22,45,6.4
2019,4,24,23,0,6.1
2019,4,24,23,15,5.7
2019,4,24,23,30,5.7
2019,4,24,23,45,5.3
2019,4,25,0,0,5.3
2019,4,25,0,15,5.4
2019,4,25,0,30,5.2
2019,4,25,0,45,5.2
2019,4,25,1,0,5.3
2019,4,25,1,15,5.2
2019,4,25,1,30,5.3
2019,4,25,1,45,5.3
2019,4,25,2,0,5.2
2019,4,25,2,15,5.1
2019,4,25,2,30,5.2
2019,4,25,2,45,5.3
2019,4,25,3,0,5.3
2019,4,25,3,15,5.4
2019,4,25,3,30,5.3
2019,4,25,3,45,5.1
2019,4,25,4,0,4.8
2019,4,25,4,15,4.5
2019,4,25,4,30,4.1
2019,4,25,4,45,3.6
2019,4,25,5,0,3.3
2019,4,25,5,15,2.9
2019,4,25,5,30,2.6
2019,4,25,5,45,2.9
2019,4,25,6,0,2.9
2019,4,25,6,15,2.8
2019,4,25,6,30,3.1
2019,4,25,6,45,2.9
2019,4,25,7,0,2.6
2019,4,25,7,15,2.8
2019,4,25,7,30,3.3
2019,4,25,7,45,5.4
2019,4,25,8,0,8.1
2019,4,25,8,15,10.6
2019,4,25,8,30,12.2
2019,4,25,8,45,12.8
2019,4,25,9,0,15.4
2019,4,25,9,15,19.2
2019,4,25,9,30,21.4
2019,4,25,9,45,23.2
2019,4,25,10,0,22.6
2019,4,25,10,15,21.3
2019,4,25,10,30,21.3
2019,4,25,10,45,21.3
2019,4,25,11,0,20.4
2019,4,25,11,15,17.3
2019,4,25,11,30,14
2019,4,25,11,45,12.5
2019,4,25,12,0,12.8
2019,4,25,12,15,16.6
2019,4,25,12,30,21.4
2019,4,25,12,45,25.2
2019,4,25,13,0,26.7
2019,4,25,13,15,27
2019,4,25,13,30,28.8
2019,4,25,13,45,29.9
2019,4,25,14,0,35.5
2019,4,25,14,15,42.1
2019,4,25,14,30,47.3
2019,4,25,14,45,52
2019,4,25,15,0,52
2019,4,25,15,15,50.2
2019,4,25,15,30,47.3
2019,4,25,15,45,44.5
2019,4,25,16,0,44.2
2019,4,25,16,15,40.9
2019,4,25,16,30,30.9
2019,4,25,16,45,21.1
2019,4,25,17,0,10.7
2019,4,25,17,15,3.6
2019,4,25,17,30,3.9
2019,4,25,17,45,4.5
2019,4,25,18,0,5.7
2019,4,25,18,15,6.5
2019,4,25,18,30,7.5
2019,4,25,18,45,8.3
2019,4,25,19,0,8.5
2019,4,25,19,15,9.3
2019,4,25,19,30,10.1
2019,4,25,19,45,10.7
2019,4,25,20,0,11
2019,4,25,20,15,10.7
2019,4,25,20,30,9.5
2019,4,25,20,45,8.1
2019,4,25,21,0,6.9
2019,4,25,21,15,6
2019,4,25,21,30,5.7
2019,4,25,21,45,5.6
2019,4,25,22,0,5.6
2019,4,25,22,15,5.5
2019,4,25,22,30,5.3
2019,4,25,22,45,5.5
2019,4,25,23,0,5.4
2019,4,25,23,15,5.3
2019,4,25,23,30,5.4
2019,4,25,23,45,5.4
2019,4,26,0,0,5.4
2019,4,26,0,15,5.5
2019,4,26,0,30,5.6
2019,4,26,0,45,5.3
2019,4,26,1,0,5.4
2019,4,26,1,15,5.3
2019,4,26,1,30,5.2
2019,4,26,1,45,5.4
2019,4,26,2,0,5.4
2019,4,26,2,15,5.4
2019,4,26,2,30,5.4
2019,4,26,2,45,5.6
2019,4,26,3,0,5.7
2019,4,26,3,15,5.9
2019,4,26,3,30,6.1
2019,4,26,3,45,5.8
2019,4,26,4,0,5.3
2019,4,26,4,15,5.1
2019,4,26,4,30,4.6
2019,4,26,4,45,4
2019,4,26,5,0,4.1
2019,4,26,5,15,3.7
2019,4,26,5,30,3.5
2019,4,26,5,45,3.7
2019,4,26,6,0,3.4
2019,4,26,6,15,4.5
2019,4,26,6,30,5
2019,4,26,6,45,6.2
2019,4,26,7,0,7.1
2019,4,26,7,15,6.7
2019,4,26,7,30,9.2
2019,4,26,7,45,11.2
2019,4,26,8,0,14.5
2019,4,26,8,15,17.2
2019,4,26,8,30,17.1
2019,4,26,8,45,15.7
2019,4,26,9,0,16
2019,4,26,9,15,17.3
2019,4,26,9,30,19.2
2019,4,26,9,45,17
2019,4,26,10,0,11.7
2019,4,26,10,15,11.2
2019,4,26,10,30,7.4
2019,4,26,10,45,8.9
2019,4,26,11,0,10.9
2019,4,26,11,15,7.5
2019,4,26,11,30,7.5
2019,4,26,11,45,7
2019,4,26,12,0,6.5
2019,4,26,12,15,6.4
2019,4,26,12,30,6.1
2019,4,26,12,45,12.2
2019,4,26,13,0,22
2019,4,26,13,15,31.7
2019,4,26,13,30,41.4
2019,4,26,13,45,45
2019,4,26,14,0,44.8
2019,4,26,14,15,43.5
2019,4,26,14,30,43.4
2019,4,26,14,45,42.3
2019,4,26,15,0,40
2019,4,26,15,15,32.7
2019,4,26,15,30,23.6
2019,4,26,15,45,16.7
2019,4,26,16,0,11.7
2019,4,26,16,15,10.2
2019,4,26,16,30,9.2
2019,4,26,16,45,6.8
2019,4,26,17,0,3.7
2019,4,26,17,15,3.5
2019,4,26,17,30,4.1
2019,4,26,17,45,7.4
2019,4,26,18,0,10.5
2019,4,26,18,15,10.8
2019,4,26,18,30,10.2
2019,4,26,18,45,6.9
2019,4,26,19,0,4.6
2019,4,26,19,15,5
2019,4,26,19,30,5.9
2019,4,26,19,45,7
2019,4,26,20,0,7.2
2019,4,26,20,15,7.4
2019,4,26,20,30,7.4
2019,4,26,20,45,6.9
2019,4,26,21,0,6.7
2019,4,26,21,15,6.6
2019,4,26,21,30,6.3
2019,4,26,21,45,6.4
2019,4,26,22,31,6.8
2019,4,26,22,45,6.9
2019,4,26,23,0,8.6
2019,4,26,23,15,4.8
2019,4,26,23,30,6.8
2019,4,26,23,45,7.2
2019,4,27,0,0,7.4
2019,4,27,0,15,7.8
2019,4,27,0,30,7.6
2019,4,27,0,45,7.2
2019,4,27,1,0,6.6
2019,4,27,1,15,6.3
2019,4,27,1,30,6.1
2019,4,27,1,45,6
2019,4,27,2,0,6.2
2019,4,27,2,15,6.1
2019,4,27,2,30,6.3
2019,4,27,2,45,6.5
2019,4,27,3,0,6.9
2019,4,27,3,15,7
2019,4,27,3,30,7
2019,4,27,3,45,6.9
2019,4,27,4,0,6.8
2019,4,27,4,15,6.7
2019,4,27,4,30,6.7
2019,4,27,4,45,6.9
2019,4,27,5,0,6.5
2019,4,27,5,15,6.6
2019,4,27,5,30,6.5
2019,4,27,5,45,6.4
2019,4,27,6,0,6.4
2019,4,27,6,15,6.6
2019,4,27,6,30,6.2
2019,4,27,6,45,5.9
2019,4,27,7,0,6.9
2019,4,27,7,15,10.2
2019,4,27,7,30,13.5
2019,4,27,7,45,16.6
2019,4,27,8,0,16.4
2019,4,27,8,15,12.2
2019,4,27,8,30,8.3
2019,4,27,8,45,4.8
2019,4,27,9,0,4
2019,4,27,9,15,4.7
2019,4,27,9,30,5.9
2019,4,27,9,45,7.3
2019,4,27,10,0,8
2019,4,27,10,15,10.2
2019,4,27,10,30,13.5
2019,4,27,10,45,17
2019,4,27,11,0,21.3
2019,4,27,11,15,23.3
2019,4,27,11,30,22.5
2019,4,27,11,45,21.9
2019,4,27,12,0,20.1
2019,4,27,12,15,19.2
2019,4,27,12,30,18.4
2019,4,27,12,45,15.6
2019,4,27,13,0,13.1
2019,4,27,13,15,10.4
2019,4,27,13,30,8.8
2019,4,27,13,45,7.9
2019,4,27,14,0,7.1
2019,4,27,14,15,6.7
2019,4,27,14,30,6.1
2019,4,27,14,45,6.6
2019,4,27,15,0,7.3
2019,4,27,15,15,6.9
2019,4,27,15,30,6.5
2019,4,27,15,45,5.3
2019,4,27,16,0,3.9
2019,4,27,16,15,3.5
2019,4,27,16,30,3.2
2019,4,27,16,45,3.3
2019,4,27,17,0,3.5
2019,4,27,17,15,3
2019,4,27,17,30,3
2019,4,27,17,45,2.9
2019,4,27,18,0,2.9
2019,4,27,18,15,3.1
2019,4,27,18,30,3.1
2019,4,27,18,45,3.1
2019,4,27,19,0,3.6
2019,4,27,19,15,4.6
2019,4,27,19,30,5.5
2019,4,27,19,45,6.4
2019,4,27,20,0,6.7
2019,4,27,20,15,6.5
2019,4,27,20,30,6.7
2019,4,27,20,45,6.4
2019,4,27,21,0,6.1
2019,4,27,21,15,5.9
2019,4,27,21,30,5.4
2019,4,27,21,45,5.4
2019,4,27,22,0,5.9
2019,4,27,22,15,6.4
2019,4,27,22,30,6.5
2019,4,27,22,45,6.6
2019,4,27,23,0,6.4
2019,4,27,23,15,6
2019,4,27,23,45,6.1
2019,4,28,0,15,6
2019,4,28,0,30,7.6
2019,4,28,0,45,5.9
2019,4,28,1,0,7.3
2019,4,28,1,15,6.1
2019,4,28,1,30,5.8
2019,4,28,1,45,5.9
2019,4,28,2,0,6
2019,4,28,2,15,5.8
2019,4,28,2,30,5.8
2019,4,28,2,45,5.7
2019,4,28,3,0,5.5
2019,4,28,3,15,5.2
2019,4,28,3,30,5.2
2019,4,28,3,45,5.2
2019,4,28,4,0,4.9
2019,4,28,4,15,4.7
2019,4,28,4,30,4.4
2019,4,28,4,45,3.8
2019,4,28,5,0,3.4
2019,4,28,5,15,3
2019,4,28,5,30,2.4
2019,4,28,5,45,2.2
2019,4,28,6,0,2.6
2019,4,28,6,15,3.3
2019,4,28,6,30,4.3
2019,4,28,6,45,5.2
2019,4,28,7,0,6.3
2019,4,28,7,15,7.6
2019,4,28,7,30,8.4
2019,4,28,7,45,9.3
2019,4,28,8,0,10.7
2019,4,28,8,15,10.6
2019,4,28,8,30,12.5
2019,4,28,8,45,15.3
2019,4,28,9,0,16.7
2019,4,28,9,15,18.4
2019,4,28,9,30,18.6
2019,4,28,9,45,16.9
2019,4,28,10,0,16.9
2019,4,28,10,15,18.4
2019,4,28,10,30,20.1
2019,4,28,10,45,22.6
2019,4,28,11,0,22.3
2019,4,28,11,15,21.6
2019,4,28,11,30,20.4
2019,4,28,11,45,20.1
2019,4,28,12,0,20.9
2019,4,28,12,15,21
2019,4,28,12,30,19.6
2019,4,28,12,45,17.3
2019,4,28,13,0,14.6
2019,4,28,13,15,13.9
2019,4,28,13,30,14.5
2019,4,28,13,45,14.8
2019,4,28,14,0,14.9
2019,4,28,14,15,13.8
2019,4,28,14,30,12.3
2019,4,28,14,45,10.4
2019,4,28,15,0,9.3
2019,4,28,15,15,7.4
2019,4,28,15,30,6.1
2019,4,28,15,45,5.2
2019,4,28,16,0,4.6
2019,4,28,16,15,3.9
2019,4,28,16,30,3.4
2019,4,28,16,45,2.8
2019,4,28,17,0,2
2019,4,28,17,15,1.6
2019,4,28,17,30,1.1
2019,4,28,17,45,1
2019,4,28,18,0,1.2
2019,4,28,18,15,1.5
2019,4,28,18,30,1.8
2019,4,28,18,45,2.2
2019,4,28,19,0,2.5
2019,4,28,19,15,3.1
2019,4,28,19,30,3.9
2019,4,28,19,45,4.6
2019,4,28,20,0,5.1
2019,4,28,20,15,5.1
2019,4,28,20,30,5
2019,4,28,20,45,4.9
2019,4,28,21,0,4.6
2019,4,28,21,15,4.6
2019,4,28,21,30,4.5
2019,4,28,21,45,4.2
2019,4,28,22,0,4.3
2019,4,28,22,15,4.1
2019,4,28,22,30,4.1
2019,4,28,22,45,4.2
2019,4,28,23,0,4.2
2019,4,28,23,15,4.2
2019,4,28,23,30,4.2
2019,4,28,23,45,4.2
2019,4,29,0,0,4.1
2019,4,29,0,15,4.2
2019,4,29,0,30,4.2
2019,4,29,0,45,4.2
2019,4,29,1,0,4.2
2019,4,29,1,15,4.2
2019,4,29,1,30,4.1
2019,4,29,1,45,4.1
2019,4,29,2,0,4.2
2019,4,29,2,15,4.1
2019,4,29,2,30,4.1
2019,4,29,2,45,4.2
2019,4,29,3,0,4.2
2019,4,29,3,15,4.2
2019,4,29,3,30,4.5
2019,4,29,3,45,4.5
2019,4,29,4,0,4.2
2019,4,29,4,15,4
2019,4,29,4,30,3.5
2019,4,29,4,45,2.9
2019,4,29,5,0,2.6
2019,4,29,5,15,2.3
2019,4,29,5,30,1.9
2019,4,29,5,45,1.8
2019,4,29,6,0,2.1
2019,4,29,6,15,2.5
2019,4,29,6,30,2.8
2019,4,29,6,45,3.3
2019,4,29,7,0,5
2019,4,29,7,15,7.3
2019,4,29,7,30,10.2
2019,4,29,7,45,13.5
2019,4,29,8,0,15.6
2019,4,29,8,15,16.6
2019,4,29,8,30,17.5
2019,4,29,8,45,18.1
2019,4,29,9,0,18.8
2019,4,29,9,15,20.3
2019,4,29,9,30,21.7
2019,4,29,9,45,22.5
2019,4,29,10,0,22.7
2019,4,29,10,15,22.9
2019,4,29,10,30,22.9
2019,4,29,10,45,23.7
2019,4,29,11,0,24.8
2019,4,29,11,15,25.2
2019,4,29,11,30,25.2
2019,4,29,11,45,24.6
2019,4,29,12,0,23.8
2019,4,29,12,15,23.3
2019,4,29,12,30,22.9
2019,4,29,12,45,22.3
2019,4,29,13,0,21.5
2019,4,29,13,15,20.4
2019,4,29,13,30,19.2
2019,4,29,13,45,18
2019,4,29,14,0,14.4
2019,4,29,14,15,10.5
2019,4,29,14,30,7
2019,4,29,14,45,4.2
2019,4,29,15,0,4.6
2019,4,29,15,15,5.7
2019,4,29,15,30,6.3
2019,4,29,15,45,6.1
2019,4,29,16,0,5.2
2019,4,29,16,15,3.9
2019,4,29,16,30,3.2
2019,4,29,16,45,3.3
2019,4,29,17,0,3.5
2019,4,29,17,15,3.3
2019,4,29,17,30,3.4
2019,4,29,17,45,3.1
2019,4,29,18,0,3
2019,4,29,18,15,3.7
2019,4,29,18,30,3.9
2019,4,29,18,45,4.3
2019,4,29,19,0,4.8
2019,4,29,19,15,5.3
2019,4,29,19,30,6.1
2019,4,29,19,45,6.6
2019,4,29,20,0,6.7
2019,4,29,20,15,6.8
2019,4,29,20,30,6.7
2019,4,29,20,45,6.5
2019,4,29,21,0,6.5
2019,4,29,21,15,6.5
2019,4,29,21,30,6.3
2019,4,29,21,45,6.2
2019,4,29,22,0,5.7
2019,4,29,22,15,5.2
2019,4,29,22,30,4.5
2019,4,29,22,45,4.1
2019,4,29,23,0,3.9
2019,4,29,23,15,3.6
2019,4,29,23,30,3.9
2019,4,29,23,45,3.8
2019,4,30,0,0,3.7
2019,4,30,0,15,3.9
2019,4,30,0,30,3.7
2019,4,30,0,45,3.7
2019,4,30,1,0,3.9
2019,4,30,1,15,3.8
2019,4,30,1,30,3.8
2019,4,30,1,45,3.9
2019,4,30,2,0,3.8
2019,4,30,2,15,3.8
2019,4,30,2,30,3.8
2019,4,30,2,45,3.8
2019,4,30,3,0,3.8
2019,4,30,3,15,3.8
2019,4,30,3,30,3.8
2019,4,30,3,45,3.5
2019,4,30,4,0,3.3
2019,4,30,4,15,3.1
2019,4,30,4,30,2.7
2019,4,30,4,45,2.9
2019,4,30,5,0,3.1
